filepath,emotion,sentiment,transcription,true_sentiment,pred_sentiment
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-01-12.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-02-12.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-01-12.wav,calm,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-02-12.wav,calm,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-01-12.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-02-12.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-01-12.wav,happy,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-02-12.wav,happy,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-01-12.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-02-12.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-01-12.wav,happy,satisfied,kits are talking by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav,happy,satisfied,kits are talking by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-01-12.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-02-12.wav,happy,satisfied,dots ayre sitting by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-01-12.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-02-12.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-01-12.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-02-12.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-01-12.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-02-12.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-01-12.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-02-12.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-01-12.wav,angry,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-02-12.wav,angry,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-01-12.wav,angry,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-02-12.wav,angry,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-01-12.wav,angry,unsatisfied,kedna talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-02-12.wav,angry,unsatisfied,heads are talking by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-01-12.wav,angry,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-02-12.wav,angry,unsatisfied,dogs are setting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-01-12.wav,fear,unsatisfied,keds are talking by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-02-12.wav,fear,unsatisfied,kidleyr talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-01-12.wav,fear,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-02-12.wav,fear,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-01-12.wav,fear,unsatisfied,cant they're talking by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-02-12.wav,fear,unsatisfied,get the talking by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-01-12.wav,fear,unsatisfied,dogar setting by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-02-12.wav,fear,unsatisfied,don't ta setting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-01-12.wav,disgust,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-02-12.wav,disgust,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-01-12.wav,disgust,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-02-12.wav,disgust,unsatisfied,docs ar sitting by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-01-12.wav,disgust,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-02-12.wav,disgust,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-01-12.wav,disgust,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-02-12.wav,disgust,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-01-12.wav,surprise,neutral,kids are talking by the door,neutral,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-02-12.wav,surprise,neutral,kids are talking by the door,neutral,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-01-12.wav,surprise,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-02-12.wav,surprise,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-01-12.wav,surprise,neutral,kits are talking by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-02-12.wav,surprise,neutral,kids are talking by the door,neutral,satisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-01-12.wav,surprise,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-02-12.wav,surprise,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-01-13.wav,neutral,neutral,kids are talking by the door,neutral,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-02-13.wav,neutral,neutral,kids are talking by the door,neutral,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-01-13.wav,neutral,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-02-13.wav,neutral,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-01-13.wav,calm,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-02-13.wav,calm,satisfied,kins are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-01-13.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-02-13.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-01-13.wav,calm,satisfied,kivs are talking by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-02-13.wav,calm,satisfied,kins are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-01-13.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-02-13.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-01-13.wav,happy,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-02-13.wav,happy,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-01-13.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-02-13.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-01-13.wav,happy,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav,happy,satisfied,kins a're talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-02-13.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-02-13.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-01-13.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-02-13.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-01-13.wav,angry,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav,angry,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-01-13.wav,angry,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav,angry,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-01-13.wav,angry,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav,angry,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-01-13.wav,angry,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav,angry,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-01-13.wav,fear,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-02-13.wav,fear,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-01-13.wav,fear,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-02-13.wav,fear,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-01-13.wav,fear,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-02-13.wav,fear,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-01-13.wav,fear,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-02-13.wav,fear,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-01-13.wav,disgust,unsatisfied,kitsyoare talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-02-13.wav,disgust,unsatisfied,kit your talking by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-01-13.wav,disgust,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-02-13.wav,disgust,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-01-13.wav,disgust,unsatisfied,kidsyare talking by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-02-13.wav,disgust,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-01-13.wav,disgust,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-02-13.wav,disgust,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-01-13.wav,surprise,neutral,kids are talking by the door,neutral,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-02-13.wav,surprise,neutral,kipe yhoir talking by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-01-13.wav,surprise,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-02-13.wav,surprise,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav,surprise,neutral,kids are talking by the door,neutral,satisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-02-13.wav,surprise,neutral,kits are talking by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-01-13.wav,surprise,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-02-13.wav,surprise,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-01-14.wav,neutral,neutral,kids are talking by the door,neutral,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-02-14.wav,neutral,neutral,kids are talking by the door,neutral,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-01-14.wav,neutral,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-02-14.wav,neutral,neutral,dogs are sitting by the door,neutral,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-01-14.wav,calm,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-02-14.wav,calm,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-01-14.wav,calm,satisfied,togs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-02-14.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-01-14.wav,calm,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-02-14.wav,calm,satisfied,kits are talking by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-01-14.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-02-14.wav,calm,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-01-14.wav,happy,satisfied,kants are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-02-14.wav,happy,satisfied,kids are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-01-14.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-02-14.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-01-14.wav,happy,satisfied,kit they're talking by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-02-14.wav,happy,satisfied,kins are talking by the door,satisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-01-14.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-02-14.wav,happy,satisfied,dogs are sitting by the door,satisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-01-14.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-02-14.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-01-14.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-02-14.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-01-14.wav,sad,unsatisfied,kids are talking by the door,unsatisfied,satisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-02-14.wav,sad,unsatisfied,kits are talking by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-01-14.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-02-14.wav,sad,unsatisfied,dogs are sitting by the door,unsatisfied,unsatisfied
